ID	Name	Level	Hp	AttackRange	SkillRange	AttackDelay	AttackMotion	Size	Race	Element	ElementLevel	ChaseRange	Ai	isAIMode_Aggressive	isAIMode_Looter	isAIMode_Assist	isAIMode_CanMove	isAIMode_CastSensorIdle	isAIMode_CastSensorChase	isAIMode_MVP	isAIMode_KnockbackImmune	isAIMode_Detector	isAIMode_TakesFixed_1_Damage_Melee	isAIMode_TakesFixed_1_Damage_Ranged	isAIMode_TakesFixed_1_Damage_Magic	isAIMode_TakesFixed_1_Damage_None
3745	Buffalo Bandit	101	9700	7	10	1200	672	Large	Demi-Human	Fire	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
3746	Buffalo Bandit	107	14547	2	10	800	420	Large	Demi-Human	Fire	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
3747	Elite Buffalo Bandit	148	135292	4	10	2050	500	Large	Demi-Human	Fire	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
3748	Elite Buffalo Bandit	151	160515	10	10	1000	500	Large	Demi-Human	Fire	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
3749	Elite Buffalo Bandit	152	174345	2	10	1500	600	Large	Demi-Human	Fire	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
3750	Matt Drainliar	137	242246	1	10	1276	576	Small	Brute	Shadow	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
3751	Living Dead	139	253926	1	10	500	912	Medium	Undead	Undead	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
3752	Starving Living Dead	139	240984	1	10	500	912	Medium	Undead	Undead	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
3753	Living Dead	142	267379	1	10	2456	912	Medium	Undead	Undead	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
3754	Sweet Nightmare	141	261334	1	10	1816	816	Large	Demon	Ghost	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
3755	Black Mushroom	130	150000	0	0	0	0	Small	Plant	Earth	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
3756	Bomi	137	378510	1	10	1000	864	Medium	Demi-Human	Undead	2	12	21	1	0	0	1	1	1	0	1	1	0	0	0	1
3757	Dracula of Rage	139	6909690	3	10	1290	1140	Large	Demon	Shadow	4	12	21	1	0	0	1	1	1	1	1	1	0	0	0	1
3758	Angry Moonlight Flower	118	4287803	1	10	1276	576	Medium	Demon	Fire	3	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
3759	Angry Nine Tail	116	21875	1	10	840	540	Medium	Brute	Fire	3	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
3760	Resentful Munak	110	17728	1	10	2468	768	Medium	Undead	Undead	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
3761	Resentful Bongun	112	19077	1	10	1720	500	Medium	Undead	Undead	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
3762	Resentful Sohee	114	22414	1	10	912	2112	Medium	Demon	Water	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
3763	Resentful Soldier	115	20843	9	10	2864	864	Medium	Undead	Undead	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
3764	Wizard of the Truth	118	121847	1	10	768	864	Medium	Undead	Shadow	1	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
3765	Deranged Adventurer	117	24078	1	10	1450	864	Medium	Undead	Undead	3	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
3787	Swamp Arclouze	106	1120	1	10	960	500	Medium	Insect	Earth	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
3788	Brown Rat	101	988	1	10	1000	500	Small	Brute	Poison	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
3790	Sweets Drops	1	20	1	10	1372	672	Medium	Plant	Fire	1	12	02	0	1	0	1	0	0	0	0	0	1	1	1	1
3792	Angry Gazeti	126	57541	10	10	576	370	Medium	Demon	Water	1	12	20	1	0	0	1	1	1	0	0	1	0	0	0	0
3793	Angry Snowier	129	66540	2	10	936	1020	Large	Formless	Water	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
3794	Angry Ice Titan	133	72045	1	10	861	660	Large	Formless	Water	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
3795	Solid Icicle	135	1012	3	10	1344	0	Small	Formless	Water	2	12	10	1	0	0	0	0	0	0	0	0	0	0	0	0
3796	Awakened Ktullanux	135	13521442	3	10	432	840	Large	Brute	Water	4	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
3797	ILL_FROZEN_KN	1	100	0	10	0	0	Medium	Formless	Neutral	1	12	06	0	0	0	0	0	0	0	1	0	1	1	1	1
3798	ILL_FROZEN_GC	1	100	0	10	0	0	Medium	Formless	Neutral	1	12	06	0	0	0	0	0	0	0	1	0	1	1	1	1
3799	Ominous Assulter	160	592508	2	10	512	780	Small	Demon	Wind	2	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
3800	Ominous Permeter	157	508355	2	10	1100	483	Small	Brute	Neutral	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
3801	Ominous Freezer	159	549071	2	10	1260	960	Small	Brute	Water	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
3802	Ominous Solider	161	592310	2	10	1452	483	Small	Brute	Earth	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
3803	Ominous Heater	162	527390	2	10	1452	483	Small	Brute	Fire	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
3804	Ominous Turtle General	165	11628549	2	10	900	1000	Large	Brute	Earth	2	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
3810	King Poring	35	140000	2	10	768	1632	Large	Formless	Neutral	2	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
3811	Hugh Goldling	35	72118	2	10	1872	672	Large	Formless	Holy	1	120	21	1	0	0	1	1	1	0	1	1	0	0	0	0
3812	Huge Amering	35	72810	2	10	1872	672	Large	Formless	Poison	1	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
3813	Enriched Drops	35	1095	1	10	1872	672	Small	Formless	Fire	1	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
3814	Enriched Poporing	36	1167	2	10	1872	672	Small	Formless	Wind	1	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
3815	Enriched Poring	34	1023	2	10	1872	672	Small	Formless	Earth	1	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
3816	Enriched Marin	33	960	2	10	1872	672	Small	Formless	Water	1	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
3896	Ominous Assaulter	160	592508	2	10	512	780	Small	Demon	Wind	2	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
20255	Red Teddy Bear	155	328072	2	10	512	780	Small	Formless	Fire	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20256	Yellow Teddy Bear	155	294044	2	10	512	780	Small	Formless	Wind	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20257	Green Teddy Bear	157	331960	2	10	512	708	Small	Formless	Poison	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20258	White Teddy Bear	155	311841	2	10	512	780	Small	Formless	Neutral	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20259	Blue Teddy Bear	152	280657	2	10	512	780	Small	Formless	Water	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20260	Shining Teddy Bear	160	10724874	2	10	512	780	Large	Formless	Holy	4	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
20261	Hardworking Pitman	154	305605	1	10	960	336	Large	Demon	Earth	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20262	Soul Fragment	153	290324	1	10	648	480	Small	Formless	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20263	Sinister Obsidian	156	318593	1	10	720	864	Small	Formless	Earth	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20264	Red Teddy Bear	155	309520	2	10	512	780	Small	Formless	Fire	1	12	24	0	0	0	1	0	0	0	0	0	0	0	0	0
20265	Yellow Teddy Bear	155	294044	2	10	512	780	Small	Formless	Wind	1	12	24	0	0	0	1	0	0	0	0	0	0	0	0	0
20266	Green Teddy Bear	157	331960	2	10	512	780	Small	Formless	Poison	1	12	24	0	0	0	1	0	0	0	0	0	0	0	0	0
20267	White Teddy Bear	155	311841	2	10	512	780	Small	Formless	Neutral	1	12	24	0	0	0	1	0	0	0	0	0	0	0	0	0
20268	Blue Teddy Bear	152	280657	2	10	512	780	Small	Formless	Water	1	12	24	0	0	0	1	0	0	0	0	0	0	0	0	0
20269	Guild Skill Flag	90	30	0	10	1288	288	Small	Formless	Neutral	1	12	06	0	0	0	0	0	0	0	1	0	1	1	1	1
20270	Ancient Tri Joint	164	694500	1	10	860	660	Small	Insect	Earth	1	12	07	0	1	1	1	0	0	0	0	1	0	0	0	0
20271	Ancient Stalactic Golem	167	725400	1	10	632	518	Large	Formless	Neutral	4	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20272	Ancient Megalith	166	708500	9	10	1332	1332	Large	Formless	Neutral	4	12	10	1	0	0	0	0	0	0	0	0	0	0	0	0
20273	Ancient Tao Gunka	169	19280000	2	10	1020	288	Large	Demon	Neutral	3	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
20274	Ancient Stone Shooter	166	692500	10	10	2413	1248	Medium	Plant	Fire	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20275	Ancient Wootan Shooter	164	702100	10	10	857	1056	Medium	Demi-Human	Earth	2	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
20276	Ancient Wootan Fighter	167	725500	1	10	912	1344	Medium	Demi-Human	Fire	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20277	Ancient Wootan Defender	169	20154000	2	10	1020	288	Large	Demi-Human	Fire	4	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
20278	Ancient Megalith	166	708500	9	10	1332	1332	Large	Formless	Neutral	4	12	24	0	0	0	1	0	0	0	0	0	0	0	0	0
20279	Ancient Wootan Shooter	164	702100	10	10	857	1056	Medium	Demi-Human	Earth	2	12	24	0	0	0	1	0	0	0	0	0	0	0	0	0
20280	Ancient Wootan Fighter	167	725500	1	10	912	1344	Medium	Demi-Human	Fire	2	12	24	0	0	0	1	0	0	0	0	0	0	0	0	0
20340	EL1-A17T	118	16412000	1	10	128	1004	Large	Formless	Neutral	3	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
20341	E-EA1L	116	24810	2	10	741	1536	Medium	Formless	Neutral	4	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20342	E-EA2S	117	26200	2	10	1552	1152	Large	Formless	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20343	E-13EN0	118	26840	2	10	432	864	Medium	Fish	Water	4	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20344	Chemical Poison	110	10000	1	10	384	0	Small	Formless	Poison	1	12	10	1	0	0	0	0	0	0	1	0	1	1	1	1
20345	Bio Battery	110	10000	1	10	720	360	Small	Formless	Neutral	3	12	10	1	0	0	0	0	0	0	1	0	1	1	1	1
20346	Miguel	115	8600000	1	10	872	1044	Medium	Demi-Human	Wind	4	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
20347	Miguel G.	115	8600000	1	10	872	1044	Medium	Demi-Human	Wind	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
20348	A013 - Caput	110	31000	2	10	1872	360	Medium	Demi-Human	Shadow	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20349	A013 - Dolor	111	31000	5	10	1872	672	Medium	Demi-Human	Poison	3	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
20350	A013 - Bellare	112	38000	7	10	206	384	Medium	Demi-Human	Neutral	2	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
20351	Manhole	1	1000	2	10	76	384	Medium	Formless	Neutral	1	12	10	1	0	0	0	0	0	0	1	1	1	1	1	1
20352	Fatal Pompom	112	35000	1	10	1100	650	Medium	Formless	Poison	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20353	Sorrow Crob	111	3441000	5	10	1872	672	Medium	Demi-Human	Neutral	2	12	05	1	0	0	1	0	0	0	1	1	0	0	0	0
20355	Heart Hunter Bellare	120	29619	9	10	864	1268	Medium	Demi-Human	Neutral	2	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
20356	High Hunter Bellare	165	473302	9	10	864	1268	Medium	Demi-Human	Neutral	3	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
20357	Heart Hunter Sanare	120	30159	1	10	432	1268	Medium	Demi-Human	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20358	High Hunter Sanare	168	482327	1	10	432	1268	Medium	Angel	Shadow	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20359	Plaga	164	466948	1	10	1280	1080	Medium	Dragon	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20360	Mutant Plaga	178	760548	1	10	1280	1080	Medium	Dragon	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20361	Dolor	122	40204	5	10	1768	768	Medium	Demi-Human	Poison	2	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
20362	Mutant Dolor	173	742501	5	10	1768	768	Medium	Brute	Poison	3	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
20363	Venenum	123	40720	1	10	768	792	Medium	Brute	Poison	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20364	Mutant Venenum	176	755670	1	10	768	792	Medium	Demi-Human	Neutral	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20365	Twin Caput	125	41735	1	10	936	1020	Medium	Demi-Human	Shadow	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20366	Mutant Twin Caput	175	750501	1	10	936	1020	Medium	Demi-Human	Shadow	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20367	Contaminated Raydric	185	2372683	1	10	824	780	Medium	Demi-Human	Shadow	3	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
20368	Contaminated Raydric Ar	184	2355718	9	10	1152	1152	Medium	Demi-Human	Shadow	3	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
20369	Frozen Gargoyle	186	2377139	9	10	1020	720	Medium	Demon	Water	3	12	05	1	0	0	1	0	0	0	0	1	0	0	0	0
20370	Contaminated Sting	180	2297907	1	10	528	500	Medium	Formless	Earth	3	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
20371	Prison Breaker	186	2375279	5	10	1960	576	Medium	Demi-Human	Undead	2	12	05	1	0	0	1	0	0	0	0	0	0	0	0	0
20372	Rigid Blazer	178	1218064	1	10	1732	1332	Medium	Demon	Neutral	2	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
20373	Rigid Nightmare Terror	179	1218702	1	10	1216	816	Large	Demon	Shadow	3	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
20374	Rigid Sky Deleter	174	1189532	1	10	1020	720	Medium	Dragon	Neutral	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
20375	Rigid Earth Deleter	173	1182695	1	10	1024	624	Medium	Dragon	Neutral	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
20376	Rigid Explosion	171	1166287	1	10	1260	960	Small	Brute	Neutral	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
20377	Rigid Kaho	173	1178774	1	10	1700	1000	Medium	Formless	Shadow	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
20378	Rigid Lava Golem	177	1223728	1	10	2190	2040	Large	Formless	Neutral	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
20379	Ice Ghost	189	2418315	2	10	1056	1056	Medium	Demon	Water	3	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
20380	Flame Ghost	189	2410282	2	10	1056	1056	Medium	Demon	Fire	3	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
20381	R48-85-Bestia	174	4885000	1	10	1020	144	Large	Brute	Neutral	4	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
20382	Twin Capute	175	603341	1	10	936	1020	Medium	Formless	Neutral	3	12	24	0	0	0	1	0	0	0	0	0	0	0	0	0
20419	Rigid Muspellskoll	188	48530254	1	10	608	408	Medium	Demon	Fire	3	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
20420	Corrupted Wanderer	187	2387582	1	10	672	500	Medium	Demon	Wind	2	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
20421	Corrupted Spider Queen	195	74623473	1	10	1020	500	Large	Demon	Shadow	3	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
20422	Corrupted Dark Lord	194	74476822	2	10	868	768	Large	Undead	Undead	3	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
20543	MD_ED_M_SCIENCE	172	1469107	1	10	864	1268	Medium	Demi-Human	Neutral	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20560	Green Mineral	190	2435702	1	10	648	480	Large	Formless	Neutral	4	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
20592	Poisonous	188	2407086	1	10	768	1440	Medium	Formless	Ghost	4	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20593	Toxious	188	2407556	1	10	768	1440	Medium	Formless	Poison	4	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20594	Green Mineral	190	2435702	1	10	648	480	Large	Formless	Neutral	4	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20595	Red Mineral	190	2435702	1	10	648	480	Large	Formless	Neutral	4	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20596	White Mineral	190	2436177	1	10	648	480	Large	Formless	Neutral	4	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20597	Purple Mineral	190	2435543	1	10	648	480	Large	Formless	Neutral	4	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20598	Jewelry Ant	191	2445656	1	10	360	360	Medium	Insect	Neutral	4	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
20599	Jewelry Ant	191	2445656	1	10	360	360	Medium	Insect	Neutral	4	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
20600	Jewel	192	100	1	10	1008	1200	Large	Formless	Neutral	4	12	21	1	0	0	1	1	1	0	0	0	1	1	1	1
20601	Jewel Ungoliant	197	37847096	3	10	420	576	Large	Insect	Neutral	4	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
20602	White Porcellio	188	2403326	1	10	720	360	Small	Insect	Earth	4	12	02	0	1	0	1	0	0	0	0	1	0	0	0	0
20603	Abyssman	190	2428577	1	10	960	336	Large	Brute	Neutral	4	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20620	Red Pepper	135	9514800	1	10	480	1632	Medium	Formless	Fire	3	12	04	1	0	0	1	0	0	1	1	1	0	0	0	0
20621	Senior Red Pepper	185	1008398847	1	10	480	1632	Medium	Formless	Shadow	3	12	04	1	0	0	1	0	0	1	1	1	0	0	0	0
20622	Assistant Bot	137	238512	1	10	480	960	Medium	Formless	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20623	Senior Assistant Bot	187	2398802	1	10	480	960	Medium	Formless	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20624	Dry Rafflesia	140	248245	1	10	512	528	Small	Plant	Earth	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20625	Senior Dry Rafflesia	190	2908909	1	10	512	528	Small	Plant	Earth	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20626	Special Alnoldi	143	255483	1	10	500	576	Small	Plant	Poison	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20627	Senior Special Alnoldi	193	2954324	1	10	500	576	Medium	Plant	Poison	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20628	Manager Alpha	180	1847205	1	10	960	960	Medium	Demi-Human	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20629	Manager Beta	165	662430	1	10	960	960	Medium	Demi-Human	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20630	Broken Beta	145	261170	1	10	960	960	Medium	Formless	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20631	Broken Gardener Beta	135	234017	1	10	960	960	Medium	Formless	Fire	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20632	S. Broken Gardener Beta	185	2379158	1	10	960	960	Medium	Formless	Fire	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20633	Broken Cleaner	143	147134	1	10	960	960	Medium	Formless	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20634	Broken Cleaner	144	150304	1	10	960	960	Medium	Formless	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20635	Cleaning Robot	145	150690	1	10	960	960	Medium	Demi-Human	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20636	Cleaning Robot	145	150304	1	10	960	960	Medium	Formless	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20637	Broken Warehouse Manager	185	1900983	1	10	960	960	Medium	Demi-Human	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20638	Beta Guards	140	257228	1	10	768	768	Medium	Demon	Shadow	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
20639	Broken Beta Guards	186	1909523	1	10	768	768	Medium	Formless	Wind	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20640	Cleaning Robot Ω	130	182967	1	10	768	768	Small	Formless	Neutral	2	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
20641	Broken Cleaning Robot Ω	175	1200685	1	10	768	768	Small	Formless	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20642	Sweety	139	5011304	1	10	648	1296	Medium	Demi-Human	Neutral	3	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
20643	Boiled Water Phen	139	133096	1	10	1152	864	Medium	Fish	Water	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20644	Boiled Water Marc	137	132060	1	10	1200	1200	Medium	Fish	Water	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20645	Boiled Water Swordfish	138	133151	1	10	624	624	Large	Fish	Water	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20646	Boiled Water Piranha	138	133024	1	10	960	480	Large	Fish	Water	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20647	Elder of Chung-Geum	141	1823441	1	10	768	768	Medium	Fish	Water	2	12	04	1	0	0	1	0	0	0	1	1	0	0	0	0
20648	Boss Meow	168	19298694	1	10	768	768	Small	Plant	Fire	3	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
20649	Red Pitaya	162	648023	1	10	1540	2112	Small	Plant	Fire	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20650	Yellow Pitaya	164	658607	1	10	1540	2112	Small	Plant	Wind	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20651	Blue Pitaya	165	662911	1	10	1540	2112	Small	Plant	Water	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20652	Violet Pitaya	165	665510	1	10	1540	2112	Small	Plant	Poison	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20653	Green Pitaya	166	668381	1	10	1540	2112	Small	Plant	Earth	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20654	Red Pitaya	132	158478	1	10	1540	2112	Small	Plant	Fire	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20655	Yellow Pitaya	134	162599	1	10	1540	2112	Small	Plant	Wind	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20656	Blue Pitaya	135	163655	1	10	1540	720	Small	Plant	Water	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20657	Violet Pitaya	135	165308	1	10	1540	2112	Small	Plant	Poison	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20658	Green Pitaya	136	165105	1	10	1540	720	Small	Plant	Earth	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20659	Pitaya Boss	138	7221377	1	10	768	768	Small	Plant	Fire	3	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
20660	Red Pitaya	132	158478	1	10	1540	2112	Small	Plant	Fire	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20661	Yellow Pitaya	134	162599	1	10	1540	2112	Small	Plant	Wind	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20662	Blue Pitaya	135	163655	1	10	1540	2112	Small	Plant	Water	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20663	Violet Pitaya	135	165308	1	10	1540	2112	Small	Plant	Poison	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20664	Green Pitaya	136	165105	1	10	1540	2112	Small	Plant	Earth	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20665	Verporta	136	239037	1	10	1344	1344	Medium	Brute	Poison	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20666	Verporte	186	2390934	1	10	1344	1344	Medium	Brute	Poison	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20667	Silva Papilia	145	7375012	1	10	1136	720	Large	Plant	Shadow	2	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
20668	Gran Papilia	195	74730723	1	10	1136	720	Large	Plant	Shadow	2	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
20669	Papila	138	240713	1	10	1152	1152	Medium	Insect	Shadow	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
20670	Senior Papila	188	2409593	1	10	1152	1152	Medium	Insect	Shadow	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
20671	Papila Ruba	139	240372	1	10	1152	1152	Medium	Insect	Fire	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
20672	Senior Papila Ruba	190	3656403	1	10	1152	1152	Medium	Insect	Fire	2	12	04	1	0	0	1	0	0	0	0	1	0	0	0	0
20673	Papila Ruba	150	10000	1	7	1	1	Medium	Insect	Fire	2	12	06	0	0	0	0	0	0	0	0	1	1	1	1	1
20674	Papila Cae	137	237484	1	10	1152	1152	Medium	Insect	Water	2	12	01	0	0	0	1	0	0	0	0	1	0	0	0	0
20675	Senior Papila Cae	187	2405191	1	10	1152	1152	Medium	Insect	Water	2	12	01	0	0	0	1	0	0	0	0	1	0	0	0	0
20676	Papila Cae	150	10000	1	7	1	1	Medium	Insect	Water	2	12	06	0	0	0	0	0	0	0	0	1	1	1	1	1
20677	Aries	140	360702	2	10	1440	1440	Medium	Demi-Human	Water	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20678	Senior Aries	190	3656403	2	10	1440	1440	Medium	Demi-Human	Fire	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20679	Guardian Parts	130	20	1	10	1	1	Large	Formless	Neutral	3	12	06	0	0	0	0	0	0	0	1	0	1	1	1	1
20680	Heart Hunter Skirmisher	130	180367	1	10	864	1268	Medium	Demi-Human	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20681	Heart Hunter Skirmisher	130	180367	1	10	864	1268	Medium	Demi-Human	Neutral	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
20682	Heart Hunter Skirmisher	176	1208485	1	10	864	1268	Medium	Demi-Human	Shadow	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
